Model,MRIP,Test Case,# of Waypoints,Error distance (Source),Error distance (FollowUp),Time to destination (Source),Time to destination (FollowUp),Balancing (Source),Balancing (FollowUp),Distance to the car Follow up,Distance to the car Source,Source exec time,Follow up exec time
Mutant_19_of_purePursuitUSCity,MRIP1_3,14,61,0.023023053,3.902508569,50.24,39.42,2.74897E-16,0.000180302,31.6227766,31.6227766,31.5220686,44.4847709
Mutant_19_of_purePursuitUSCity,MRIP1_3,15,71,33.70752409,38.7475788,91.68,72.82,1.419923466,2.735768511,31.6227766,31.6227766,40.0569811,53.2861418
Mutant_19_of_purePursuitUSCity,MRIP1_3,16,31,22.11892196,22.13422215,29.27,25.83,0.697556671,0.774381043,31.6227766,31.6227766,21.4400028,26.1097365
Mutant_19_of_purePursuitUSCity,MRIP1_3,17,41,3.415909619,3.445953688,31.29,26.17,1.089765881,1.260689717,31.6227766,31.6227766,22.6092506,27.2962687
Mutant_19_of_purePursuitUSCity,MRIP1_3,18,51,2.934734904,3.193989183,44.57,32.6,0.594670276,0.80101226,31.6227766,31.6227766,25.8787588,27.5900678
Mutant_19_of_purePursuitUSCity,MRIP1_3,19,62,50.9838953,50.71198127,46.88,37.1,2.922037948,3.727725725,31.6227766,31.6227766,38.4630503,42.984751
Mutant_19_of_purePursuitUSCity,MRIP1_3,20,22,33.00796759,28.34139645,30.66,24.13,4.619420049,5.612916561,31.6227766,31.6227766,37.9199074,43.7944529
Mutant_19_of_purePursuitUSCity,MRIP1_3,21,21,0.05386767,0.144215919,13.82,11.17,0.010820436,0.015704744,31.6227766,31.6227766,16.7004595,21.3725376
Mutant_19_of_purePursuitUSCity,MRIP1_3,22,51,0.977739257,0.971907857,54.3,42.71,0.802409882,0.922281849,31.6227766,31.6227766,31.2555046,36.727014
Mutant_19_of_purePursuitUSCity,MRIP1_3,23,41,37.03351786,39.54002591,24.84,20.3,5.871493317,7.458850793,31.6227766,31.6227766,38.6462311,45.2668739
Mutant_19_of_purePursuitUSCity,MRIP1_3,24,71,8.447058654,17.35615441,50.19,41.27,1.251023171,2.281907114,31.6227766,31.6227766,41.907158,50.8477499
Mutant_19_of_purePursuitUSCity,MRIP1_3,25,61,2.481037029,2.481302404,99999,99999,0.342053525,0.344421067,31.6227766,31.6227766,38.061524,46.2117489
Mutant_19_of_purePursuitUSCity,MRIP1_3,26,61,62.88142005,35.9547644,70.37,59.45,2.878286386,3.861676121,31.6227766,31.6227766,38.9378145,38.6647793
Mutant_19_of_purePursuitUSCity,MRIP1_3,27,22,37.60162988,48.66907965,36.35,31.41,3.741457729,4.46527473,31.6227766,31.6227766,38.809506,44.9339356
Mutant_19_of_purePursuitUSCity,MRIP1_3,28,51,1.404454351,1.206728955,47.18,40.79,1.297159448,1.558919486,31.6227766,31.6227766,25.9762863,32.0529936
Mutant_19_of_purePursuitUSCity,MRIP1_3,29,51,2.008912192,1.898674595,99999,99999,1.13323037,1.241460467,31.6227766,31.6227766,40.2573897,39.1634339
Mutant_19_of_purePursuitUSCity,MRIP1_3,30,62,1.295789973,1.287873485,86.19,70.55,1.312861112,1.360295481,31.6227766,31.6227766,38.0189569,42.4743906
Mutant_19_of_purePursuitUSCity,MRIP1_3,31,11,0.019502674,0.015404192,6.72,6.06,4.06095E-14,0,31.6227766,31.6227766,15.0975465,22.7090929
Mutant_19_of_purePursuitUSCity,MRIP1_3,32,62,3.359556462,3.440738979,36.69,34.27,0.617182276,0.660836276,31.6227766,31.6227766,28.4991453,29.8842204
Mutant_19_of_purePursuitUSCity,MRIP1_3,33,51,50.73058653,68.95763688,46.69,40.88,3.910739879,4.007662155,29.74127378,31.6227766,39.8303743,44.8104165
Mutant_19_of_purePursuitUSCity,MRIP1_3,34,51,30.54471437,40.41512925,53.64,42.35,3.705170615,4.407129979,31.6227766,31.6227766,38.449827,37.7210109
Mutant_19_of_purePursuitUSCity,MRIP1_3,35,71,5.756676967,5.927057863,99999,99999,0.689769745,0.724956078,31.6227766,31.6227766,40.9087418,43.9922231
Mutant_19_of_purePursuitUSCity,MRIP1_3,36,11,38.1332316,42.34868984,2.99,2.99,6.763601365,6.970431093,31.6227766,31.6227766,37.9673076,44.0169334
Mutant_19_of_purePursuitUSCity,MRIP1_3,37,22,0.918886222,0.9582508,34.15,27.91,0.804912015,0.837619324,31.6227766,31.6227766,22.8268363,26.3923137
Mutant_19_of_purePursuitUSCity,MRIP1_3,38,61,2.013432785,1.993401799,99999,99999,0.170789051,0.186436742,31.6227766,31.6227766,38.785102,44.2655306
Mutant_19_of_purePursuitUSCity,MRIP1_3,39,21,0.898470047,0.511420315,10.23,8.76,0.148396604,0.275573509,31.6227766,31.6227766,16.012939,20.8588871
Mutant_19_of_purePursuitUSCity,MRIP1_3,40,41,36.470271,37.69988606,31.25,27.63,5.623146407,7.10926949,31.6227766,31.6227766,38.0389326,43.4748879
Mutant_19_of_purePursuitUSCity,MRIP1_3,41,51,2.833139711,4.699111102,99999,98.17,0.887278355,1.40438499,31.6227766,31.6227766,37.6751316,48.1257233
Mutant_19_of_purePursuitUSCity,MRIP1_3,42,71,35.54287308,33.68158714,67.43,52.94,3.700663789,4.768340192,31.6227766,31.6227766,37.4664069,43.2257482
Mutant_19_of_purePursuitUSCity,MRIP1_3,43,81,11.37313399,38.71318185,91.67,73.74,3.36241754,5.663668605,31.6227766,31.6227766,37.0339916,43.7943244
Mutant_19_of_purePursuitUSCity,MRIP1_3,44,11,61.02414744,50.95886043,2.31,2.31,4.27665565,5.776829439,31.6227766,31.6227766,38.4468792,43.2272881
Mutant_19_of_purePursuitUSCity,MRIP1_3,45,81,1.274486524,1.098838971,67.11,57.26,1.180294503,1.252393676,31.6227766,31.6227766,31.5069128,34.0888474
Mutant_19_of_purePursuitUSCity,MRIP1_3,46,92,1.297394488,4.409072277,67.19,52.79,0.632735485,0.717258807,31.6227766,31.6227766,31.3616116,44.4810321
Mutant_19_of_purePursuitUSCity,MRIP1_3,47,51,5.496905826,5.498599963,42.07,33.25,0.643503837,0.745996329,31.6227766,31.6227766,27.4169066,29.6514574
Mutant_19_of_purePursuitUSCity,MRIP1_3,48,111,4.62596513,4.810681029,99999,99999,1.3270813,2.119154996,31.6227766,31.6227766,43.5998879,53.2031032
Mutant_19_of_purePursuitUSCity,MRIP1_3,49,61,3.870472996,9.091622912,53.96,45.01,2.95463721,4.270363257,31.6227766,31.6227766,28.8635476,32.1990732
Mutant_19_of_purePursuitUSCity,MRIP1_3,50,72,43.33809617,54.19149324,61.16,49.83,2.701626803,3.640339608,31.6227766,31.6227766,38.942196,38.2343415
Mutant_19_of_purePursuitUSCity,MRIP1_3,51,21,0.001631432,0.001631432,99999,99999,6.50717E-07,6.50717E-07,31.6227766,31.6227766,38.9156003,47.5298395
Mutant_19_of_purePursuitUSCity,MRIP1_3,52,61,21.76639379,34.09819197,58.5,46.48,1.626602243,4.000156967,31.6227766,31.6227766,31.9124284,42.0492536
Mutant_19_of_purePursuitUSCity,MRIP1_3,53,31,27.9765747,40.62300411,38.85,30.47,3.429641499,4.130469167,31.6227766,31.6227766,39.166911,43.342448
Mutant_19_of_purePursuitUSCity,MRIP1_3,54,41,4.919201706,4.884495074,99999,99999,0.419406345,0.4195911,31.6227766,31.6227766,38.7711572,43.9886959
Mutant_19_of_purePursuitUSCity,MRIP1_3,55,51,0.212649503,0.16250898,10.27,8.65,0.0631803,0.068488315,31.6227766,31.6227766,17.7922439,20.7817736
Mutant_19_of_purePursuitUSCity,MRIP1_3,56,11,0.004504362,0.004504362,99999,99999,3.58448E-06,3.58448E-06,31.6227766,31.6227766,42.5722112,46.0835641
Mutant_19_of_purePursuitUSCity,MRIP1_3,57,41,2.171940588,2.176845521,23.23,20.04,0.494624522,0.556664353,31.6227766,31.6227766,24.0394444,26.6133489
Mutant_19_of_purePursuitUSCity,MRIP1_3,58,51,1.438525996,14.55574834,53.72,43.05,0.715260073,1.563976938,31.6227766,31.6227766,30.6327693,39.9606136
Mutant_19_of_purePursuitUSCity,MRIP1_3,59,81,22.63218725,22.51305985,59.51,51.45,3.621865213,5.769898086,31.6227766,31.6227766,34.0178353,36.788462
Mutant_19_of_purePursuitUSCity,MRIP1_3,60,61,0.656741531,41.506122,51.02,40.31,0.138025248,1.108434247,31.6227766,31.6227766,26.8126818,43.4278846
Mutant_19_of_purePursuitUSCity,MRIP1_3,61,61,3.559850844,3.631944211,66.5,50.77,1.857819137,2.138796102,31.6227766,31.6227766,30.5867024,27.3351564
Mutant_19_of_purePursuitUSCity,MRIP1_3,62,51,35.98958416,42.24003834,33.29,28.02,4.990753117,6.822548228,31.6227766,31.6227766,39.1445639,44.7823249
Mutant_19_of_purePursuitUSCity,MRIP1_3,63,71,1.981331626,3.242446952,78.9,61.74,1.27387629,1.389195588,31.6227766,31.6227766,34.1500671,35.6750473
Mutant_19_of_purePursuitUSCity,MRIP1_3,64,51,3.481709471,4.716475963,37.04,28.95,0.425412866,0.424496606,31.6227766,31.6227766,25.0164575,52.0712561
Mutant_19_of_purePursuitUSCity,MRIP1_3,65,21,2.159440508,1.871005539,24.19,19.71,0.372577313,0.376464342,31.6227766,31.6227766,22.8207417,24.2894183
Mutant_19_of_purePursuitUSCity,MRIP1_3,66,61,2.267216576,9.370561599,59.81,45.17,1.120427262,1.16793198,31.6227766,31.6227766,29.1256191,46.5480696
Mutant_19_of_purePursuitUSCity,MRIP1_3,67,21,56.6461598,55.70261001,16.52,14.46,4.237871294,5.152075284,31.6227766,31.6227766,37.8722202,43.3295424
Mutant_19_of_purePursuitUSCity,MRIP1_3,68,112,4.056858424,3.332741529,58.61,46.64,0.817371444,0.851070535,31.6227766,31.6227766,29.3335968,31.8254709
Mutant_19_of_purePursuitUSCity,MRIP1_3,69,11,47.34764565,39.70356395,14.94,12.33,3.73570608,4.445842503,31.6227766,31.6227766,37.7585833,43.1215216
Mutant_19_of_purePursuitUSCity,MRIP1_3,70,52,2.668212516,32.23071209,99999,51.83,0.799618029,4.999493346,31.6227766,31.6227766,38.7814743,44.7985585
Mutant_19_of_purePursuitUSCity,MRIP1_3,71,11,0.046243375,0.046243375,99999,99999,0.014650479,0.014650479,31.6227766,31.6227766,38.4134361,44.2948026
Mutant_19_of_purePursuitUSCity,MRIP1_3,72,51,4.917693487,11.83439402,43.97,36.34,1.228512202,1.352051629,31.6227766,31.6227766,25.5795315,43.9899071
Mutant_19_of_purePursuitUSCity,MRIP1_3,73,41,2.543891392,24.87166412,29.87,24.77,1.039126943,2.090435623,31.6227766,31.6227766,24.3180274,38.5451703
Mutant_19_of_purePursuitUSCity,MRIP1_3,74,71,31.5268982,53.92378532,48.89,39.09,2.02278387,5.386616515,31.6227766,31.6227766,33.9465127,48.9855076
Mutant_19_of_purePursuitUSCity,MRIP1_3,75,91,1.701208988,6.358489582,72.63,57.81,1.46207606,1.503123543,31.6227766,31.6227766,34.1016897,43.9273907
Mutant_19_of_purePursuitUSCity,MRIP1_3,76,11,52.72037063,62.99293766,5.88,5.53,6.105823684,6.100597449,31.6227766,31.6227766,38.6237015,43.9650332
Mutant_19_of_purePursuitUSCity,MRIP1_3,77,61,11.30492626,4.8648201,34.6,30.33,0.912162117,2.041875889,31.6227766,31.6227766,38.1468368,30.1846074
Mutant_19_of_purePursuitUSCity,MRIP1_3,78,71,7.032034918,7.878362488,99999,96.49,1.654473513,2.22090441,31.6227766,31.6227766,40.8587896,44.5916842
Mutant_19_of_purePursuitUSCity,MRIP1_3,79,41,0.628480737,1.186231741,40.08,34.98,0.625364347,0.749979072,31.6227766,31.6227766,26.3160846,28.2909325
Mutant_19_of_purePursuitUSCity,MRIP1_3,80,61,41.88898141,71.78411159,70.36,61.86,4.937177088,5.789521508,31.6227766,31.6227766,40.6577445,45.2746004
Mutant_19_of_purePursuitUSCity,MRIP1_3,81,62,1.283078097,1.291503626,79,73.76,0.804834214,0.820936368,31.6227766,31.6227766,39.5344611,38.6341639
Mutant_19_of_purePursuitUSCity,MRIP1_3,82,21,71.79670071,100.7219258,27.17,23.14,2.234629784,2.753438243,31.6227766,31.6227766,40.2887701,42.6068455
Mutant_19_of_purePursuitUSCity,MRIP1_3,83,82,33.32412421,20.23355339,91.38,53.34,2.323564023,3.38779442,31.6227766,31.6227766,41.6924023,48.5820614
Mutant_19_of_purePursuitUSCity,MRIP1_3,84,41,5.838332474,5.838326535,56.61,49.75,2.384055289,2.473418213,31.6227766,31.6227766,30.6928457,32.2276843
Mutant_19_of_purePursuitUSCity,MRIP1_3,85,41,53.05844329,48.4952062,36.64,29.89,4.485811973,6.098047464,31.6227766,31.6227766,38.3433723,38.775819
Mutant_19_of_purePursuitUSCity,MRIP1_3,86,31,4.311981288,4.199447575,24.15,21.62,1.194364858,1.511529068,31.6227766,31.6227766,19.8595527,25.0993914
Mutant_19_of_purePursuitUSCity,MRIP1_3,87,31,1.146679873,0.940750734,99999,99999,0.383431996,0.384976517,31.6227766,31.6227766,37.9518954,38.2955949
Mutant_19_of_purePursuitUSCity,MRIP1_3,88,11,0.188316457,0.548362511,15.2,13.77,0.025579746,0.065022597,31.6227766,31.6227766,17.8723174,21.9885931
Mutant_19_of_purePursuitUSCity,MRIP1_3,89,62,43.8365603,42.92249063,52.57,46.07,3.647021069,2.396991946,31.6227766,31.6227766,40.5488336,35.7222324
Mutant_19_of_purePursuitUSCity,MRIP1_3,90,31,1.307242909,1.355353468,99999,99999,0.832734288,0.85758905,31.6227766,31.6227766,40.6883966,49.4836621
Mutant_19_of_purePursuitUSCity,MRIP1_3,91,71,54.81426266,47.02455742,59.89,47.81,3.303363806,4.280708376,31.6227766,31.6227766,39.3354607,43.6909191
Mutant_19_of_purePursuitUSCity,MRIP1_3,92,71,1.368945111,2.020393837,99999,99999,0.946773964,1.482545941,31.6227766,31.6227766,38.7722402,40.9292837
Mutant_19_of_purePursuitUSCity,MRIP1_3,93,71,5.737861084,7.001150952,99999,96.68,1.797109824,2.44916319,31.6227766,31.6227766,39.0156797,38.8159379
Mutant_19_of_purePursuitUSCity,MRIP1_3,94,11,0.004514382,0.004514382,99999,99999,1.52946E-06,1.52946E-06,31.6227766,31.6227766,38.7495239,45.5206761
Mutant_19_of_purePursuitUSCity,MRIP1_3,95,71,22.64778224,71.28890914,96.24,81.14,2.359380846,3.338993813,31.6227766,31.6227766,39.3734118,44.8261539
Mutant_19_of_purePursuitUSCity,MRIP1_3,96,31,0.018453878,0.013657524,38.86,30.78,0.005575221,0.012732842,31.6227766,31.6227766,24.227905,27.3369635
Mutant_19_of_purePursuitUSCity,MRIP1_3,97,81,1.291611775,1.302787029,71.62,60.01,1.673931482,1.781381243,31.6227766,31.6227766,32.3268842,35.5938411
Mutant_19_of_purePursuitUSCity,MRIP1_3,98,21,0.050891375,0.065695733,18.46,15.82,0.013574768,0.020161767,31.6227766,31.6227766,18.6678169,26.5231609
Mutant_19_of_purePursuitUSCity,MRIP1_3,99,52,35.84460124,33.46439436,42.56,34.32,2.16072769,1.44437455,31.6227766,31.6227766,39.0655324,37.5317815
Mutant_19_of_purePursuitUSCity,MRIP1_3,100,82,2.205812073,2.863780298,58.24,53.01,1.370542037,1.875828019,31.6227766,31.6227766,29.080647,34.4460544
Mutant_19_of_purePursuitUSCity,MRIP2,1,51,2.067760555,2.072086047,99999,99999,1.11933602,1.117567802,5.168847258,31.6227766,43.0031606,44.3424657
Mutant_19_of_purePursuitUSCity,MRIP2,2,51,8.229524006,9.009132884,40.68,51.99,2.241215798,2.261628983,2.37125494,31.6227766,38.6394167,38.849449
Mutant_19_of_purePursuitUSCity,MRIP2,3,41,11.6869085,5.417094124,24.3,32.42,0.526972911,0.52581212,8.059565451,31.6227766,39.9814476,44.8575449
Mutant_19_of_purePursuitUSCity,MRIP2,4,11,0.003602899,0.003602899,99999,99999,6.9657E-07,6.9657E-07,31.6227766,31.6227766,38.6140028,43.7388895
Mutant_19_of_purePursuitUSCity,MRIP2,5,41,1.512141593,1.511777256,99999,99999,1.08627697,1.086320835,1.335260974,31.6227766,38.7616832,45.4589746
Mutant_19_of_purePursuitUSCity,MRIP2,6,51,54.50139695,61.77724677,50.34,60.46,3.262325448,3.15982428,5.06382637,31.6227766,38.3234569,48.2191178
Mutant_19_of_purePursuitUSCity,MRIP2,7,31,82.45552075,61.09677004,42.93,51.64,2.172508406,2.205596694,4.997350532,31.6227766,37.8766902,43.4422768
Mutant_19_of_purePursuitUSCity,MRIP2,8,52,42.34466824,42.34466824,8.98,8.98,5.506836542,5.506836542,4.779983425,31.6227766,38.5991452,47.0524512
Mutant_19_of_purePursuitUSCity,MRIP2,9,51,1.432524993,1.419187369,78.49,93.71,1.189824076,1.189222707,5.352840817,31.6227766,35.6291365,44.8939665
Mutant_19_of_purePursuitUSCity,MRIP2,10,31,1.774226191,1.776637673,47.44,56.22,0.379740868,0.378596339,7.935346027,31.6227766,26.351613,35.9950026
Mutant_19_of_purePursuitUSCity,MRIP2,11,51,72.03750351,60.09689022,42.21,42.62,5.320413226,5.417228089,1.036112528,31.6227766,38.1910667,48.1010935
Mutant_19_of_purePursuitUSCity,MRIP2,12,32,31.72114111,36.19051341,28.26,35.9,3.840037871,3.060537317,4.283662495,31.6227766,39.013008,44.0318027
Mutant_19_of_purePursuitUSCity,MRIP2,13,11,76.12025566,76.12025566,2.78,2.78,6.303322451,6.303322451,9.387463245,31.6227766,43.0234326,44.3692537
Mutant_19_of_purePursuitUSCity,MRIP2,14,61,0.023023053,0.023101192,50.24,59.21,2.74897E-16,6.96048E-05,5.198235043,31.6227766,26.4403085,36.731101
Mutant_19_of_purePursuitUSCity,MRIP2,15,71,33.70752409,1.903555449,91.68,99999,1.419923466,0.948390295,4.607136811,31.6227766,38.1677771,45.6962795
Mutant_19_of_purePursuitUSCity,MRIP2,16,31,22.11892196,22.05256492,29.27,36.42,0.697556671,0.702429611,7.601604315,31.6227766,22.062664,29.3180133
Mutant_19_of_purePursuitUSCity,MRIP2,17,41,3.415909619,3.415909619,31.29,33.76,1.089765881,1.087369902,2.104266609,31.6227766,22.4053575,30.6293089
Mutant_19_of_purePursuitUSCity,MRIP2,18,51,2.934734904,2.943590865,44.57,46.68,0.594670276,0.590499448,10.11321118,31.6227766,26.3054127,32.4093583
Mutant_19_of_purePursuitUSCity,MRIP2,19,62,50.9838953,44.19380678,46.88,55.15,2.922037948,2.934102386,5.602138,31.6227766,37.912248,43.3836503
Mutant_19_of_purePursuitUSCity,MRIP2,20,22,33.00796759,33.8533694,30.66,39.05,4.619420049,3.815234913,8.742019749,31.6227766,40.6178786,45.3805746
Mutant_19_of_purePursuitUSCity,MRIP2,21,21,0.05386767,0.07660056,13.82,19.84,0.010820436,0.010497878,4.351674413,31.6227766,17.0814715,24.8912744
Mutant_19_of_purePursuitUSCity,MRIP2,22,51,0.977739257,0.977739257,54.3,54.3,0.802409882,0.802409882,0.031193613,31.6227766,31.676093,33.2603391
Mutant_19_of_purePursuitUSCity,MRIP2,23,41,37.03351786,37.03351786,24.84,24.84,5.871493317,5.871493317,15.03488388,31.6227766,39.5416293,44.3726096
Mutant_19_of_purePursuitUSCity,MRIP2,24,71,8.447058654,6.853402416,50.19,59.11,1.251023171,1.260791635,8.346982948,31.6227766,38.5848548,43.6612557
Mutant_19_of_purePursuitUSCity,MRIP2,25,61,2.481037029,2.481037029,99999,99999,0.342053525,0.342053525,4.134863621,31.6227766,39.3309638,46.0298875
Mutant_19_of_purePursuitUSCity,MRIP2,26,61,62.88142005,71.31638752,70.37,73.88,2.878286386,2.839716246,1.784660276,31.6227766,40.9162164,39.5382073
Mutant_19_of_purePursuitUSCity,MRIP2,27,22,37.60162988,33.46606154,36.35,41.63,3.741457729,3.756961933,13.05568426,31.6227766,38.9673815,46.0783301
Mutant_19_of_purePursuitUSCity,MRIP2,28,51,1.404454351,1.404454351,47.18,47.18,1.297159448,1.297159448,0.703503499,31.6227766,26.8897885,31.9984019
Mutant_19_of_purePursuitUSCity,MRIP2,29,51,2.008912192,2.006084398,99999,99999,1.13323037,1.131962466,9.625532559,31.6227766,38.925066,39.3861746
Mutant_19_of_purePursuitUSCity,MRIP2,30,62,1.295789973,1.682035452,86.19,90.54,1.312861112,1.345160482,3.947771162,31.6227766,34.9168549,46.5505054
Mutant_19_of_purePursuitUSCity,MRIP2,31,11,0.019502674,39.12052082,6.72,11.7,4.06095E-14,3.691652679,3.131189904,31.6227766,15.108043,42.4812779
Mutant_19_of_purePursuitUSCity,MRIP2,32,62,3.359556462,3.359556462,36.69,36.69,0.617182276,0.617182276,10.9855878,31.6227766,29.1830501,29.5478444
Mutant_19_of_purePursuitUSCity,MRIP2,33,51,50.73058653,50.73058653,46.69,46.69,3.910739879,3.910739879,8.801110864,31.6227766,38.5240158,46.4527064
Mutant_19_of_purePursuitUSCity,MRIP2,34,51,30.54471437,30.30305599,53.64,65.49,3.705170615,2.948264696,6.024440163,31.6227766,38.7988146,39.7664198
Mutant_19_of_purePursuitUSCity,MRIP2,35,71,5.756676967,5.756676967,99999,99999,0.689769745,0.689769745,31.6227766,31.6227766,42.1772619,44.8060248
Mutant_19_of_purePursuitUSCity,MRIP2,36,11,38.1332316,38.1332316,2.99,2.99,6.763601365,6.763601365,6.195344891,31.6227766,37.9821964,47.200424
Mutant_19_of_purePursuitUSCity,MRIP2,37,22,0.918886222,0.918886222,34.15,34.15,0.804912015,0.804912015,0.698295768,31.6227766,25.2382345,28.7952676
Mutant_19_of_purePursuitUSCity,MRIP2,38,61,2.013432785,2.013432785,99999,99999,0.170789051,0.170789051,5.028854615,31.6227766,38.6283887,48.9149517
Mutant_19_of_purePursuitUSCity,MRIP2,39,21,0.898470047,0.929180682,10.23,16.47,0.148396604,0.12535175,9.728357803,31.6227766,15.8687946,23.8729064
Mutant_19_of_purePursuitUSCity,MRIP2,40,41,36.470271,32.48461087,31.25,42.21,5.623146407,4.916069176,6.383062184,31.6227766,41.0070976,45.720926
Mutant_19_of_purePursuitUSCity,MRIP2,41,51,2.833139711,2.833139711,99999,99999,0.887278355,0.887278355,6.641354187,31.6227766,39.2128697,45.1201945
Mutant_19_of_purePursuitUSCity,MRIP2,42,71,35.54287308,35.54287308,67.43,67.43,3.700663789,3.700663789,2.642516014,31.6227766,39.4627917,44.1553441
Mutant_19_of_purePursuitUSCity,MRIP2,43,81,11.37313399,11.20874022,91.67,99999,3.36241754,3.355502182,5.964367433,31.6227766,38.5562688,50.0295812
Mutant_19_of_purePursuitUSCity,MRIP2,44,11,61.02414744,61.02414744,2.31,2.31,4.27665565,4.27665565,7.846011971,31.6227766,38.5256703,43.727268
Mutant_19_of_purePursuitUSCity,MRIP2,45,81,1.274486524,1.274486524,67.11,67.11,1.180294503,1.180294503,12.52880878,31.6227766,31.2092327,37.482404
Mutant_19_of_purePursuitUSCity,MRIP2,46,92,1.297394488,1.298959994,67.19,75.86,0.632735485,0.633149122,2.778640252,31.6227766,31.4166044,42.7863399
Mutant_19_of_purePursuitUSCity,MRIP2,47,51,5.496905826,5.489971649,42.07,52.8,0.643503837,0.64309287,2.441335069,31.6227766,24.8599695,35.1067944
Mutant_19_of_purePursuitUSCity,MRIP2,48,111,4.62596513,4.62596513,99999,99999,1.3270813,1.3270813,5.706046271,31.6227766,39.82787,46.2895242
Mutant_19_of_purePursuitUSCity,MRIP2,49,61,3.870472996,3.876930726,53.96,62.57,2.95463721,2.953509552,5.541514568,31.6227766,28.4160169,39.1171162
Mutant_19_of_purePursuitUSCity,MRIP2,50,72,43.33809617,43.3552864,61.16,69.59,2.701626803,2.643422726,5.505295941,31.6227766,40.5613582,46.5839403
Mutant_19_of_purePursuitUSCity,MRIP2,51,21,0.001631432,0.001631432,99999,99999,6.50717E-07,6.50717E-07,31.6227766,31.6227766,40.0180114,46.6813658
Mutant_19_of_purePursuitUSCity,MRIP2,52,61,21.76639379,29.93098079,58.5,64.55,1.626602243,2.376128127,7.184843809,31.6227766,31.5726458,41.1827838
Mutant_19_of_purePursuitUSCity,MRIP2,53,31,27.9765747,27.9765747,38.85,38.85,3.429641499,3.429641499,2.327442097,31.6227766,41.8330007,44.0760954
Mutant_19_of_purePursuitUSCity,MRIP2,54,41,4.919201706,4.923827375,99999,99999,0.419406345,0.416525822,13.22545118,31.6227766,39.0857323,44.910974
Mutant_19_of_purePursuitUSCity,MRIP2,55,51,0.212649503,0.212649503,10.27,10.27,0.0631803,0.0631803,0.979292701,31.6227766,17.1768571,27.1587991
Mutant_19_of_purePursuitUSCity,MRIP2,56,11,0.004504362,0.004504362,99999,99999,3.58448E-06,3.58448E-06,31.6227766,31.6227766,40.3006469,43.7462718
